measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,545,Michigan,3,Both,22,All ages,468,Testicular cancer,1,Number,1990,16.188501298489967,19.626480869096962,13.057240597615667
1,Deaths,545,Michigan,3,Both,22,All ages,471,Kidney cancer,1,Number,1990,402.09149542580366,434.2095373674506,362.779249927043
1,Deaths,533,Georgia,3,Both,22,All ages,441,Colon and rectum cancer,1,Number,1985,1323.4095801229098,1420.1048052495187,1214.0730215119975
1,Deaths,533,Georgia,3,Both,22,All ages,444,Lip and oral cavity cancer,1,Number,1985,156.72977400971718,172.3309361865356,141.90947352833876
1,Deaths,533,Georgia,3,Both,22,All ages,447,Nasopharynx cancer,1,Number,1985,25.361905617539485,28.985052728199076,21.382265163126412
1,Deaths,533,Georgia,3,Both,22,All ages,450,Other pharynx cancer,1,Number,1985,53.706561261926645,60.42598166509353,47.83526354298871
1,Deaths,533,Georgia,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,1985,86.56545351229114,95.39202898458734,75.99959171937816
1,Deaths,533,Georgia,3,Both,22,All ages,456,Pancreatic cancer,1,Number,1985,586.5223281115178,633.9579048664282,539.2504614875163
1,Deaths,533,Georgia,3,Both,22,All ages,462,Non-melanoma skin cancer,1,Number,1985,52.60462041780908,61.585679046712805,45.595017290189375
1,Deaths,533,Georgia,3,Both,22,All ages,465,Ovarian cancer,1,Number,1985,290.70643568791166,315.82163783712065,265.7658082068867
1,Deaths,533,Georgia,3,Both,22,All ages,468,Testicular cancer,1,Number,1985,10.012090015016357,12.274984767436365,8.208045778439294
1,Deaths,533,Georgia,3,Both,22,All ages,471,Kidney cancer,1,Number,1985,214.03783967404522,234.5317888533648,191.75251687878867
1,Deaths,533,Georgia,3,Both,22,All ages,474,Bladder cancer,1,Number,1985,231.82608945907492,250.45100844320095,211.28092994290256
1,Deaths,533,Georgia,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,1985,266.51234568589047,290.2571053481445,242.30781278020115
1,Deaths,533,Georgia,3,Both,22,All ages,480,Thyroid cancer,1,Number,1985,22.73244321802477,25.679799829649482,19.749154567162158
1,Deaths,560,Oregon,3,Both,22,All ages,423,Larynx cancer,1,Number,1990,35.74410707404698,41.36910335374579,30.442999617550804
1,Deaths,560,Oregon,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1990,1963.2519431686082,2067.3805437804,1837.2291740653338
1,Deaths,560,Oregon,3,Both,22,All ages,429,Breast cancer,1,Number,1990,525.9548670820432,576.8881547500903,466.678454148911
1,Deaths,560,Oregon,3,Both,22,All ages,432,Cervical cancer,1,Number,1990,58.91371866082826,68.51254878850146,50.32570609286338
1,Deaths,560,Oregon,3,Both,22,All ages,435,Uterine cancer,1,Number,1990,64.47747837522195,74.88493749252156,53.65125467990597
1,Deaths,560,Oregon,3,Both,22,All ages,438,Prostate cancer,1,Number,1990,476.100195750422,519.9587192775646,432.1276985026398
1,Deaths,560,Oregon,3,Both,22,All ages,441,Colon and rectum cancer,1,Number,1990,729.5337916709494,792.072749972604,641.6780105399638
1,Deaths,560,Oregon,3,Both,22,All ages,444,Lip and oral cavity cancer,1,Number,1990,72.22092711500247,81.8005741280412,64.94139215039195
1,Deaths,560,Oregon,3,Both,22,All ages,447,Nasopharynx cancer,1,Number,1990,8.843680916063041,10.123472002574186,7.292932457570154
1,Deaths,560,Oregon,3,Both,22,All ages,450,Other pharynx cancer,1,Number,1990,23.053071697229676,26.08699395849031,20.582117766672365
1,Deaths,560,Oregon,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,1990,50.78621285228539,57.065557518802024,44.73906707615127
1,Deaths,560,Oregon,3,Both,22,All ages,456,Pancreatic cancer,1,Number,1990,343.62688441211463,375.3837270008826,311.58615798947073
1,Deaths,560,Oregon,3,Both,22,All ages,462,Non-melanoma skin cancer,1,Number,1990,27.717323606794853,32.71563344008152,23.71438880275999
1,Deaths,560,Oregon,3,Both,22,All ages,465,Ovarian cancer,1,Number,1990,182.30643320742985,206.6730649267674,158.16519378779248
1,Deaths,560,Oregon,3,Both,22,All ages,468,Testicular cancer,1,Number,1990,5.220104816535333,6.285419618267346,4.22090336893946
1,Deaths,560,Oregon,3,Both,22,All ages,471,Kidney cancer,1,Number,1990,127.69515769003046,140.71523132589775,111.1639118300994
1,Deaths,560,Oregon,3,Both,22,All ages,474,Bladder cancer,1,Number,1990,147.60132961081456,164.26514382734544,130.8540342454076
1,Deaths,560,Oregon,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,1990,179.15022061793195,199.92500768397755,159.9633747965392
1,Deaths,560,Oregon,3,Both,22,All ages,480,Thyroid cancer,1,Number,1990,15.116355384649145,17.054519106989073,13.38188898827852
1,Deaths,560,Oregon,3,Both,22,All ages,411,Esophageal cancer,1,Number,1990,142.95814668009533,157.1052947780046,126.36446323151623
1,Deaths,560,Oregon,3,Both,22,All ages,414,Stomach cancer,1,Number,1990,167.58401617962807,186.1032041305931,151.99970010513346
1,Deaths,560,Oregon,3,Both,22,All ages,417,Liver cancer,1,Number,1990,75.17429123034766,81.46990904396654,68.59490735640165
1,Deaths,545,Michigan,3,Both,22,All ages,474,Bladder cancer,1,Number,1990,441.79603283499546,478.19736133463596,395.47334160201825
1,Deaths,545,Michigan,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,1990,512.3392186443301,558.8098927289338,471.7168525265721
1,Deaths,545,Michigan,3,Both,22,All ages,480,Thyroid cancer,1,Number,1990,41.78389269055323,46.56691561365201,37.02509187325422
1,Deaths,543,Maryland,3,Both,22,All ages,411,Esophageal cancer,1,Number,1990,266.8252238863054,291.8756239011973,240.622921991705
1,Deaths,543,Maryland,3,Both,22,All ages,414,Stomach cancer,1,Number,1990,326.86258204555384,356.19897848044366,301.9446749629249
1,Deaths,543,Maryland,3,Both,22,All ages,417,Liver cancer,1,Number,1990,121.9040601929241,131.62273171259216,112.18485243155905
1,Deaths,543,Maryland,3,Both,22,All ages,423,Larynx cancer,1,Number,1990,95.43536688607536,106.85814377771537,84.18535263838217
1,Deaths,543,Maryland,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1990,3147.8389981812,3312.227044691899,2977.928795297023
1,Deaths,543,Maryland,3,Both,22,All ages,429,Breast cancer,1,Number,1990,967.0937629606875,1057.0878109992948,878.6676528733153
1,Deaths,543,Maryland,3,Both,22,All ages,432,Cervical cancer,1,Number,1990,121.17200859652515,141.7834792792513,104.25262789838041
1,Deaths,543,Maryland,3,Both,22,All ages,435,Uterine cancer,1,Number,1990,107.90012053612203,125.72968517053671,90.61429306902978
1,Deaths,523,Alabama,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,1980,198.36707198146166,220.22601477111854,180.2966864674808
1,Deaths,523,Alabama,3,Both,22,All ages,480,Thyroid cancer,1,Number,1980,17.281289933978538,19.554462181337758,15.220690240919172
1,Deaths,551,Nevada,3,Both,22,All ages,1008,Eye cancer,1,Number,1985,1.0469014346524994,1.298977436707465,0.86444119225649
1,Deaths,561,Pennsylvania,3,Both,22,All ages,411,Esophageal cancer,1,Number,1990,706.0300290122566,757.5413353729145,648.4184355484749
1,Deaths,533,Georgia,3,Both,22,All ages,1008,Eye cancer,1,Number,1985,6.823118432926641,8.23278364856909,5.719887706220787
1,Deaths,534,Hawaii,3,Both,22,All ages,423,Larynx cancer,1,Number,1985,10.042057770599264,11.908862214308902,8.57760838448222
1,Deaths,534,Hawaii,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1985,375.9463417624856,402.2973096491366,349.2222162457201
1,Deaths,534,Hawaii,3,Both,22,All ages,429,Breast cancer,1,Number,1985,118.98800047420497,133.1227495634499,105.05721604825222
1,Deaths,534,Hawaii,3,Both,22,All ages,432,Cervical cancer,1,Number,1985,19.82865192846744,23.939536322718297,16.757216263736527
1,Deaths,534,Hawaii,3,Both,22,All ages,435,Uterine cancer,1,Number,1985,16.478649605212066,19.48184277201536,13.372354678676054
1,Deaths,534,Hawaii,3,Both,22,All ages,438,Prostate cancer,1,Number,1985,89.96555856514541,102.22023089966851,78.10534918269504
1,Deaths,534,Hawaii,3,Both,22,All ages,441,Colon and rectum cancer,1,Number,1985,210.0864561109881,230.33615924262492,184.55769722634219
1,Deaths,534,Hawaii,3,Both,22,All ages,444,Lip and oral cavity cancer,1,Number,1985,21.042818782116345,23.85748976603247,18.69768504616657
1,Deaths,534,Hawaii,3,Both,22,All ages,447,Nasopharynx cancer,1,Number,1985,8.204236434938684,9.507658127091695,6.912730264614871
1,Deaths,534,Hawaii,3,Both,22,All ages,450,Other pharynx cancer,1,Number,1985,8.32433906140705,9.50752705221306,7.215157978397649
1,Deaths,534,Hawaii,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,1985,17.24603123708866,19.460017936144332,14.78536917818272
1,Deaths,534,Hawaii,3,Both,22,All ages,456,Pancreatic cancer,1,Number,1985,90.40339984425293,101.665909182962,80.53999340129505
1,Deaths,534,Hawaii,3,Both,22,All ages,462,Non-melanoma skin cancer,1,Number,1985,6.921957018022116,8.20177764020856,5.902974438168679
1,Deaths,534,Hawaii,3,Both,22,All ages,465,Ovarian cancer,1,Number,1985,34.32010452663259,39.98435426931426,28.989907488531305
1,Deaths,534,Hawaii,3,Both,22,All ages,468,Testicular cancer,1,Number,1985,1.9226055046225163,2.3625639698831513,1.563627312285024
1,Deaths,534,Hawaii,3,Both,22,All ages,471,Kidney cancer,1,Number,1985,26.736617331323774,30.20187024377921,22.717164049677443
1,Deaths,534,Hawaii,3,Both,22,All ages,474,Bladder cancer,1,Number,1985,26.7002228012245,30.51763542881517,22.532055156131886
1,Deaths,534,Hawaii,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,1985,30.06841194908259,33.668447905065165,26.670058429871084
1,Deaths,534,Hawaii,3,Both,22,All ages,480,Thyroid cancer,1,Number,1985,5.300038728148528,6.092041268802129,4.53041777907104
1,Deaths,545,Michigan,3,Both,22,All ages,1008,Eye cancer,1,Number,1990,12.80156896572928,15.683729995603668,10.75164169809109
1,Deaths,546,Minnesota,3,Both,22,All ages,411,Esophageal cancer,1,Number,1990,186.84800204247477,205.06963573327332,164.49079692021854
1,Deaths,528,Colorado,3,Both,22,All ages,411,Esophageal cancer,1,Number,1990,111.8281768857168,124.52615361563821,98.52032997276264
1,Deaths,528,Colorado,3,Both,22,All ages,414,Stomach cancer,1,Number,1990,166.72216699478582,185.98698902905244,151.4925989453165
1,Deaths,528,Colorado,3,Both,22,All ages,417,Liver cancer,1,Number,1990,74.61189509781472,81.71986219536025,67.10846523854396
1,Deaths,528,Colorado,3,Both,22,All ages,423,Larynx cancer,1,Number,1990,33.89909467149822,38.83633355347165,28.60055643852651
1,Deaths,528,Colorado,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1990,1314.3041372556847,1389.025275325659,1240.1071258129734
1,Deaths,528,Colorado,3,Both,22,All ages,429,Breast cancer,1,Number,1990,501.69201481248706,555.1461641364037,446.05666775857895
1,Deaths,528,Colorado,3,Both,22,All ages,432,Cervical cancer,1,Number,1990,57.024923180772504,65.88777008897132,48.90878742669864
1,Deaths,523,Alabama,3,Both,22,All ages,1008,Eye cancer,1,Number,1980,5.061012967510647,6.062046715307209,4.195807746023038
1,Deaths,546,Minnesota,3,Both,22,All ages,414,Stomach cancer,1,Number,1990,268.4508606797816,296.2865564368564,245.4785767571177
1,Deaths,546,Minnesota,3,Both,22,All ages,417,Liver cancer,1,Number,1990,105.441854205397,115.09828488181799,95.08998624030404
1,Deaths,546,Minnesota,3,Both,22,All ages,423,Larynx cancer,1,Number,1990,53.04969780267617,60.01382309151986,46.159055334882666
1,Deaths,546,Minnesota,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1990,2149.3074816298686,2298.7231904968817,2018.089043631658
1,Deaths,546,Minnesota,3,Both,22,All ages,429,Breast cancer,1,Number,1990,823.8133810672505,903.4953008675077,725.6502131113328
1,Deaths,546,Minnesota,3,Both,22,All ages,432,Cervical cancer,1,Number,1990,73.17011513838611,84.62592771645618,62.73096693212323
1,Deaths,546,Minnesota,3,Both,22,All ages,435,Uterine cancer,1,Number,1990,94.54593558225888,110.03484693203994,78.84742943663908
1,Deaths,546,Minnesota,3,Both,22,All ages,438,Prostate cancer,1,Number,1990,705.8003360453175,759.5201323306522,643.317954402738
1,Deaths,546,Minnesota,3,Both,22,All ages,441,Colon and rectum cancer,1,Number,1990,1144.1827097232424,1248.4811984436308,1011.3525948776913
1,Deaths,546,Minnesota,3,Both,22,All ages,444,Lip and oral cavity cancer,1,Number,1990,91.54761619319174,103.23431481214983,81.99287078439099
1,Deaths,546,Minnesota,3,Both,22,All ages,447,Nasopharynx cancer,1,Number,1990,12.609926676691686,14.52273265465722,10.30982736912246
1,Deaths,546,Minnesota,3,Both,22,All ages,450,Other pharynx cancer,1,Number,1990,29.003404329877387,32.94453927692049,25.7825745859884
1,Deaths,546,Minnesota,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,1990,91.59568234855733,102.33864049856372,79.99554752312574
1,Deaths,546,Minnesota,3,Both,22,All ages,456,Pancreatic cancer,1,Number,1990,486.1252366409817,537.5404797010691,438.00459928166936
1,Deaths,546,Minnesota,3,Both,22,All ages,462,Non-melanoma skin cancer,1,Number,1990,40.18024941331357,47.50399506335382,34.076983821644674
1,Deaths,546,Minnesota,3,Both,22,All ages,465,Ovarian cancer,1,Number,1990,240.37923843392295,268.87363477577065,211.4717322178742
1,Deaths,546,Minnesota,3,Both,22,All ages,468,Testicular cancer,1,Number,1990,6.286048486835625,7.541207246644016,5.092004549263952
1,Deaths,546,Minnesota,3,Both,22,All ages,471,Kidney cancer,1,Number,1990,211.29474553907454,232.65783885455872,184.4610605705115
1,Deaths,546,Minnesota,3,Both,22,All ages,474,Bladder cancer,1,Number,1990,195.87699783206253,219.18374040697725,170.1257045828894
1,Deaths,546,Minnesota,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,1990,237.03293722197296,262.91206182387526,212.34316644771434
1,Deaths,524,Alaska,3,Both,22,All ages,423,Larynx cancer,1,Number,1980,2.09172668077193,2.4644891705221372,1.8146636685875128
1,Deaths,524,Alaska,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1980,92.13184213007465,102.857029100825,84.5585294018675
1,Deaths,524,Alaska,3,Both,22,All ages,429,Breast cancer,1,Number,1980,30.790131924306717,35.731942914367984,26.37601761783636
1,Deaths,524,Alaska,3,Both,22,All ages,432,Cervical cancer,1,Number,1980,5.120124610935649,6.128249982265954,4.2956191421520264
1,Deaths,524,Alaska,3,Both,22,All ages,435,Uterine cancer,1,Number,1980,2.177266452307129,2.585757747851576,1.802328502984512
1,Deaths,524,Alaska,3,Both,22,All ages,438,Prostate cancer,1,Number,1980,16.475956565562097,19.68480553451063,13.861308446094375
1,Deaths,524,Alaska,3,Both,22,All ages,441,Colon and rectum cancer,1,Number,1980,38.79491974627041,43.55676909479223,34.74446241954685
1,Deaths,524,Alaska,3,Both,22,All ages,444,Lip and oral cavity cancer,1,Number,1980,4.435674257489535,5.09934647072195,3.840713318446842
1,Deaths,524,Alaska,3,Both,22,All ages,447,Nasopharynx cancer,1,Number,1980,2.447674136892153,2.8560477316855635,2.065078599476627
1,Deaths,524,Alaska,3,Both,22,All ages,450,Other pharynx cancer,1,Number,1980,1.3906507671176533,1.5938870732952948,1.2102651963480182
1,Deaths,524,Alaska,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,1980,2.556600542913333,2.9035527509764427,2.252646183463572
1,Deaths,524,Alaska,3,Both,22,All ages,456,Pancreatic cancer,1,Number,1980,16.82539424761282,19.358381765600424,14.957546184223391
1,Deaths,524,Alaska,3,Both,22,All ages,462,Non-melanoma skin cancer,1,Number,1980,0.9151538607678843,1.065751918758722,0.7691400188736822
1,Deaths,524,Alaska,3,Both,22,All ages,465,Ovarian cancer,1,Number,1980,7.997795323440911,9.557058971632557,6.633961638410583
1,Deaths,524,Alaska,3,Both,22,All ages,468,Testicular cancer,1,Number,1980,0.9393833206515917,1.1262651679650149,0.7092748878362022
1,Deaths,524,Alaska,3,Both,22,All ages,471,Kidney cancer,1,Number,1980,7.278895791474047,8.235610016260397,6.286295524625525
1,Deaths,524,Alaska,3,Both,22,All ages,474,Bladder cancer,1,Number,1980,6.470626939731219,7.489831535692253,5.575945062764365
1,Deaths,524,Alaska,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,1980,11.64580276147224,13.259640404484786,10.217352729337613
1,Deaths,524,Alaska,3,Both,22,All ages,480,Thyroid cancer,1,Number,1980,0.8243726977068844,0.9299720420799545,0.7297699977294517
1,Deaths,534,Hawaii,3,Both,22,All ages,1008,Eye cancer,1,Number,1985,0.6869129219289268,0.8223580665880661,0.5777161533909528
1,Deaths,535,Idaho,3,Both,22,All ages,414,Stomach cancer,1,Number,1985,49.51364787638665,55.33787730705003,44.37786406154656
1,Deaths,535,Idaho,3,Both,22,All ages,417,Liver cancer,1,Number,1985,15.402703240340124,17.265817056038458,13.670938362542831
1,Deaths,535,Idaho,3,Both,22,All ages,423,Larynx cancer,1,Number,1985,10.077680561891416,11.967140835227346,8.595811873578981
1,Deaths,535,Idaho,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1985,406.4435747036269,438.2969607458659,380.31004196339074
1,Deaths,535,Idaho,3,Both,22,All ages,429,Breast cancer,1,Number,1985,149.29553745000254,167.69290622259712,130.60838408710904
1,Deaths,535,Idaho,3,Both,22,All ages,432,Cervical cancer,1,Number,1985,18.061800707626148,21.87099598391391,15.120050568126905
1,Deaths,552,New Hampshire,3,Both,22,All ages,474,Bladder cancer,1,Number,1985,54.55009800229925,61.8854916584005,47.056213816688164
1,Deaths,552,New Hampshire,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,1985,53.855290734823726,60.233021773522466,47.81588873181491
1,Deaths,552,New Hampshire,3,Both,22,All ages,480,Thyroid cancer,1,Number,1985,4.687133443572174,5.357423910136066,4.0680257531522654
1,Deaths,535,Idaho,3,Both,22,All ages,435,Uterine cancer,1,Number,1985,19.798625616966675,23.34940654028898,16.071786506254693
1,Deaths,535,Idaho,3,Both,22,All ages,438,Prostate cancer,1,Number,1985,133.7091838525185,149.0325567331448,118.52480537077557
1,Deaths,535,Idaho,3,Both,22,All ages,441,Colon and rectum cancer,1,Number,1985,212.45714849259963,234.92641194091192,188.02319104440147
1,Deaths,535,Idaho,3,Both,22,All ages,444,Lip and oral cavity cancer,1,Number,1985,19.108114319138025,21.785891224639062,16.718655072992505
1,Deaths,535,Idaho,3,Both,22,All ages,447,Nasopharynx cancer,1,Number,1985,2.523402922795493,2.9137208260525713,2.148828889727782
1,Deaths,535,Idaho,3,Both,22,All ages,450,Other pharynx cancer,1,Number,1985,6.192631199008637,7.036412077152506,5.419683061024172
1,Deaths,535,Idaho,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,1985,13.609064956224362,15.340870153081067,11.661728209899504
1,Deaths,535,Idaho,3,Both,22,All ages,456,Pancreatic cancer,1,Number,1985,94.37929531706946,105.64004324874278,83.93503355725453
1,Deaths,535,Idaho,3,Both,22,All ages,462,Non-melanoma skin cancer,1,Number,1985,9.280189822201534,11.014234638356486,7.945390273694708
1,Deaths,535,Idaho,3,Both,22,All ages,465,Ovarian cancer,1,Number,1985,45.827601604287196,53.76627234082043,38.8873681484502
1,Deaths,535,Idaho,3,Both,22,All ages,468,Testicular cancer,1,Number,1985,1.9191235459655538,2.329494936217397,1.5713511502891342
1,Deaths,535,Idaho,3,Both,22,All ages,471,Kidney cancer,1,Number,1985,34.71607923754945,38.19623370260663,30.00508376193517
1,Deaths,535,Idaho,3,Both,22,All ages,474,Bladder cancer,1,Number,1985,39.239330732553746,44.65643915915529,33.64395973971533
1,Deaths,535,Idaho,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,1985,46.784571443478974,52.11205332302146,41.53098828010035
1,Deaths,535,Idaho,3,Both,22,All ages,480,Thyroid cancer,1,Number,1985,4.517681113794677,5.135659531609422,3.885220508414549
1,Deaths,560,Oregon,3,Both,22,All ages,1008,Eye cancer,1,Number,1990,4.575361636384939,5.6353970282055155,3.828048357149772
1,Deaths,552,New Hampshire,3,Both,22,All ages,1008,Eye cancer,1,Number,1985,1.3222322471816408,1.615615870490115,1.0918498071786433
1,Deaths,541,Louisiana,3,Both,22,All ages,1008,Eye cancer,1,Number,1980,4.692818356104317,5.684664996848417,3.879027270246441
1,Deaths,543,Maryland,3,Both,22,All ages,438,Prostate cancer,1,Number,1990,706.452927614773,762.5163637370264,644.775969088057
1,Deaths,543,Maryland,3,Both,22,All ages,441,Colon and rectum cancer,1,Number,1990,1351.5588808536493,1452.311065080082,1236.0375354768826
1,Deaths,543,Maryland,3,Both,22,All ages,444,Lip and oral cavity cancer,1,Number,1990,120.80120482004632,134.38775955855004,109.33286770924566
1,Deaths,553,New Jersey,3,Both,22,All ages,456,Pancreatic cancer,1,Number,1985,996.2778912904301,1073.4605212653819,919.7706620120205
1,Deaths,553,New Jersey,3,Both,22,All ages,462,Non-melanoma skin cancer,1,Number,1985,74.28598220204806,85.92121321942447,65.0153090334074
1,Deaths,553,New Jersey,3,Both,22,All ages,465,Ovarian cancer,1,Number,1985,511.0205711901935,555.324335382698,465.80383229188016
1,Deaths,553,New Jersey,3,Both,22,All ages,468,Testicular cancer,1,Number,1985,18.9727023797451,23.125115159721116,15.417551374109607
1,Deaths,553,New Jersey,3,Both,22,All ages,471,Kidney cancer,1,Number,1985,353.5049160115429,383.67432460322436,322.9871386666649
1,Deaths,553,New Jersey,3,Both,22,All ages,474,Bladder cancer,1,Number,1985,438.32323729223924,476.78385340266885,398.26221512090166
1,Deaths,553,New Jersey,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,1985,403.8358269657782,435.1185580609694,372.85960420284954
1,Deaths,553,New Jersey,3,Both,22,All ages,480,Thyroid cancer,1,Number,1985,45.684705764655355,51.59214554070151,39.70095514480434
1,Deaths,561,Pennsylvania,3,Both,22,All ages,414,Stomach cancer,1,Number,1990,1096.450855931552,1205.4243977971353,1003.4992221804123
1,Deaths,561,Pennsylvania,3,Both,22,All ages,417,Liver cancer,1,Number,1990,331.2238390339639,360.4884286703556,305.24260097271025
1,Deaths,561,Pennsylvania,3,Both,22,All ages,423,Larynx cancer,1,Number,1990,253.82697416240794,279.70715767436633,230.0323365952407
1,Deaths,561,Pennsylvania,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1990,8929.567879958851,9356.437629465172,8339.529397289789
1,Deaths,561,Pennsylvania,3,Both,22,All ages,429,Breast cancer,1,Number,1990,3070.9731177923663,3313.096690647257,2790.263014294549
1,Deaths,561,Pennsylvania,3,Both,22,All ages,432,Cervical cancer,1,Number,1990,358.59429323441975,417.3107294922133,311.56179389214293
1,Deaths,561,Pennsylvania,3,Both,22,All ages,435,Uterine cancer,1,Number,1990,391.2067503076086,453.5998877215383,328.32165801069243
1,Deaths,561,Pennsylvania,3,Both,22,All ages,438,Prostate cancer,1,Number,1990,2183.4545859838654,2345.7875983915733,1996.0135014020332
1,Deaths,561,Pennsylvania,3,Both,22,All ages,441,Colon and rectum cancer,1,Number,1990,4390.830335254838,4744.766498671971,3976.1977904256723
1,Deaths,561,Pennsylvania,3,Both,22,All ages,444,Lip and oral cavity cancer,1,Number,1990,313.7538411245256,346.3791537598809,285.5262987739493
1,Deaths,561,Pennsylvania,3,Both,22,All ages,447,Nasopharynx cancer,1,Number,1990,48.677207742284985,55.25752490097616,41.0178197228273
1,Deaths,561,Pennsylvania,3,Both,22,All ages,450,Other pharynx cancer,1,Number,1990,105.76591993385345,117.64407937771361,95.34144966441912
1,Deaths,561,Pennsylvania,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,1990,278.6977473272363,303.0244314578275,252.86995016510195
1,Deaths,561,Pennsylvania,3,Both,22,All ages,456,Pancreatic cancer,1,Number,1990,1674.1587606512658,1811.0092000380657,1529.7887059897191
1,Deaths,561,Pennsylvania,3,Both,22,All ages,462,Non-melanoma skin cancer,1,Number,1990,137.44719754720631,157.44784471203454,121.984124981763
1,Deaths,561,Pennsylvania,3,Both,22,All ages,465,Ovarian cancer,1,Number,1990,896.5384167530007,982.2654831893883,810.8775028831488
1,Deaths,561,Pennsylvania,3,Both,22,All ages,468,Testicular cancer,1,Number,1990,22.00792089843261,26.59122085586432,17.71381737617931
1,Deaths,561,Pennsylvania,3,Both,22,All ages,471,Kidney cancer,1,Number,1990,662.2754207909812,710.0842491078243,601.0118670208393
1,Deaths,561,Pennsylvania,3,Both,22,All ages,474,Bladder cancer,1,Number,1990,751.4738201602614,809.4322138247729,670.3176944164532
1,Deaths,553,New Jersey,3,Both,22,All ages,1008,Eye cancer,1,Number,1985,10.381334427224953,12.700102585308505,8.683308903751666
1,Deaths,544,Massachusetts,3,Both,22,All ages,411,Esophageal cancer,1,Number,1990,343.87584654408175,376.2245436859554,310.48579924588194
1,Deaths,544,Massachusetts,3,Both,22,All ages,414,Stomach cancer,1,Number,1990,528.1970642339791,579.405901111208,483.51771867064076
1,Deaths,544,Massachusetts,3,Both,22,All ages,417,Liver cancer,1,Number,1990,169.57898837346622,184.9523416179449,154.10900549416502
